id,eigenvector,betweenness
AGAP000922,0.001189609,3.13E-05
AGAP000923,0.000386362,6.62E-07
AGAP000924,0.002088646,0.001435442
AGAP000926,3.95E-05,0
AGAP000927,0.00034707,1.95E-06
AGAP000928,0.000202169,1.09E-05
AGAP000929,0.000190974,2.75E-06
AGAP000930,7.25E-07,0
AGAP000931,0.000767333,8.79E-05
AGAP000932,0.006402586,0.000455264
AGAP000933,4.37E-05,5.49E-05
AGAP000934,9.33E-05,0
AGAP000935,9.13E-05,6.94E-05
AGAP000938,0.000246731,1.88E-05
AGAP000939,9.60E-05,4.70E-06
AGAP000940,0.002962999,0.000227505
AGAP000941,0.017124881,0.000158683
AGAP000942,0.000310025,3.67E-05
AGAP000943,0.006395695,1.59E-05
AGAP000944,0.000127296,0.000425864
AGAP000945,0.000852652,0.000552312
AGAP000946,0.000641921,2.44E-07
AGAP000947,0.000549782,0
AGAP000948,1.37E-05,3.88E-07
AGAP000949,0.002173717,5.77E-05
AGAP000950,0.000610834,3.71E-05
AGAP000952,0.01504674,2.80E-05
AGAP000953,0.012574724,0.001106658
AGAP000954,0.009601707,1.07E-05
AGAP000955,0.000525383,5.41E-06
AGAP000957,0.000513169,2.20E-05
AGAP000960,7.99E-05,6.84E-05
AGAP000961,0.000191975,1.28E-05
AGAP000962,0.000390557,2.35E-06
AGAP000963,9.65E-05,2.30E-07
AGAP000964,0.001793451,9.98E-05
AGAP000965,0.017205004,0.000149535
AGAP000966,0.004167786,0.000767414
AGAP000967,0.000627788,1.99E-05
AGAP000968,3.55E-05,0
AGAP000969,0.017033185,7.55E-05
AGAP000970,5.61E-05,1.44E-08
AGAP000971,0.001673953,0.000478601
AGAP000973,7.24E-06,0
AGAP000974,0.026606861,0.000484733
AGAP000975,1.14E-05,7.13E-06
AGAP000976,8.51E-06,5.38E-06
AGAP000977,0.000163132,2.63E-05
AGAP000978,0.000204439,2.34E-06
AGAP000979,0.000237375,1.00E-05
AGAP000981,3.74E-05,0
AGAP000982,0.002841387,1.19E-05
AGAP000983,0.000127522,0
AGAP000984,0.026065709,0.000345195
AGAP000985,1.60E-06,8.99E-06
AGAP000986,0.00226642,0.000181456
AGAP000987,0.000380722,2.88E-06
AGAP000988,0.002529688,1.25E-05
AGAP000989,0.004112474,0.000201158
AGAP000990,0.000581279,0.000614516
AGAP000991,1.87E-05,1.58E-07
AGAP000992,0.001885127,0.000130002
AGAP000994,0.000545066,0.000174306
AGAP000995,0.000129067,5.63E-06
AGAP000996,5.64E-06,0
AGAP000997,0.000151203,0.000120003
AGAP000998,0.012217727,0
AGAP000999,2.50E-05,0
AGAP001002,2.46E-05,1.59E-06
AGAP001004,0.000177913,0.000145814
AGAP001005,0.033786007,0.000227523
AGAP001006,0.035677643,5.39E-05
AGAP001007,0.000108222,1.00E-06
AGAP001008,0.038940213,2.51E-05
AGAP001011,0.003519611,0.000115357
AGAP001012,0.006211553,9.03E-05
AGAP001013,1.67E-05,0
AGAP001014,0.068855379,0.000968141
AGAP001015,3.35E-06,0.00013327
AGAP001018,0.00097411,6.78E-06
AGAP001019,2.21E-05,3.35E-06
AGAP001021,1.44E-06,0
AGAP001022,0.00214789,0.001286116
AGAP001023,0.002888901,0.000631574
AGAP001024,0.000775374,2.37E-06
AGAP001025,6.44E-06,0.000177128
AGAP001026,0.0002643,0.001243619
AGAP001027,0.000366676,4.47E-05
AGAP001028,7.55E-05,0.000545925
AGAP001029,0.00629098,0.000112358
AGAP001030,0.00019731,1.08E-06
AGAP001031,0.003378552,0.002971762
AGAP001032,0.005367952,3.91E-05
AGAP001033,5.80E-05,8.63E-07
AGAP001034,0.003964137,9.97E-06
AGAP001035,0.000216841,9.85E-05
AGAP001036,0.002537204,0.000117042
AGAP001037,3.69E-05,0
AGAP001040,0.000281302,2.63E-05
AGAP001041,0.000377515,1.01E-07
AGAP001042,0.000132598,3.00E-07
AGAP001043,0.000144573,0
AGAP001044,0.000140192,2.12E-06
AGAP001045,0.000369318,6.99E-05
AGAP001046,0.000700015,0.000578217
AGAP001047,0.000299643,0.00019257
AGAP001048,1.58E-06,0
AGAP001050,7.23E-06,0
AGAP001051,0.000191212,2.29E-05
AGAP001052,3.95E-05,5.20E-06
AGAP001053,0.000602771,0.000265022
AGAP001056,0.015350635,0.000935828
AGAP001057,0.0011234,6.58E-05
AGAP001058,0.000977085,7.98E-07
AGAP001061,2.19E-06,7.09E-05
AGAP001064,0.009801642,0.000405964
AGAP001065,0.003301333,0.001756637
AGAP001068,0.011398345,0.00035685
AGAP001069,0.004168297,0.000279093
AGAP001070,0.000799499,0.00012119
AGAP001072,1.03E-05,0.000368495
AGAP001073,2.38E-05,7.91E-08
AGAP001076,0.000594449,0.000205984
AGAP001078,3.19E-06,9.03E-05
AGAP001079,0.00025518,0.000309388
AGAP001081,0.000154892,6.28E-06
AGAP001082,0.00492398,8.43E-06
AGAP001083,0.000938023,0.000117036
AGAP001084,6.55E-05,3.28E-05
AGAP001085,0.000153255,0.000169693
AGAP001087,0.001192233,0.000225217
AGAP001088,0.004945425,0.000119152
AGAP001089,0.000747784,2.34E-06
AGAP001090,9.63E-05,0
AGAP001091,2.18E-05,3.92E-06
AGAP001093,9.29E-05,0
AGAP001094,0.000549294,0.000323242
AGAP001096,0.000516438,0.000239548
AGAP001097,0.000104427,0.001148868
AGAP001098,0.000221759,0.000312006
AGAP001099,0.000793178,0.000157673
AGAP001100,0.000100164,1.32E-05
AGAP001102,0.000372203,8.41E-05
AGAP001103,0.003376145,0.000102531
AGAP001104,0.000504751,1.11E-05
AGAP001106,0.003343082,0.000199088
AGAP001107,0.005695669,1.14E-06
AGAP001108,0.005962041,0.000119859
AGAP001109,9.14E-06,5.22E-05
AGAP001110,2.34E-05,1.42E-06
AGAP001111,1.73E-06,3.60E-08
AGAP001112,1.26E-05,0
AGAP001113,4.00E-05,1.44E-08
AGAP001114,0.061116049,0.000273237
AGAP001115,0.007090914,1.06E-05
AGAP001116,6.54E-05,0.000215792
AGAP001117,0.016572083,1.86E-06
AGAP001118,0.006614868,4.26E-05
AGAP001119,0.010522636,0.000736285
AGAP001120,0.004625205,0.000272552
AGAP001121,0.002143138,3.03E-05
AGAP001122,0.003905808,0.000304538
AGAP001123,0.00174326,0.000130109
AGAP001125,0.001010108,1.52E-05
AGAP001126,0.00062994,1.13E-05
AGAP001127,1.88E-05,0.000166142
AGAP001130,0.000389735,2.52E-05
AGAP001132,3.29E-05,3.74E-07
AGAP001133,6.41E-05,0.00011947
AGAP001134,0.002941141,0.000367674
AGAP001135,0.000290859,5.48E-05
AGAP001136,0.00047334,5.03E-07
AGAP001137,8.32E-05,1.38E-06
AGAP001138,0.000362972,0.00013256
AGAP001139,0.000867703,0.00020612
AGAP001140,0.000342816,0.000310377
AGAP001141,0.00071694,4.69E-05
AGAP001143,0.000270015,2.29E-06
AGAP001144,0.000142396,4.31E-08
AGAP001145,0.000856219,0.000189156
AGAP001146,0.000159344,5.18E-07
AGAP001147,6.37E-06,0
AGAP001148,0.000575466,0
AGAP001149,0.00039803,6.23E-06
AGAP001150,3.97E-05,6.04E-07
AGAP001151,0.013073332,0.001180131
AGAP001152,0.000705621,5.09E-05
AGAP001153,0.002764894,0.000187179
AGAP001154,0.000395872,0.000120946
AGAP001156,5.37E-07,0
AGAP001157,0.001083295,1.19E-05
AGAP001158,0.002236098,0.001084917
AGAP001159,1.10E-05,7.19E-07
AGAP001160,0.000886381,2.16E-06
AGAP001161,0.000334961,1.31E-06
AGAP001165,0.000471581,1.85E-06
AGAP001166,0.000676272,0.000133741
AGAP001167,0.000911962,0.000128287
AGAP001168,0.000566969,6.63E-05
AGAP001169,0.00067833,9.95E-06
AGAP001170,0.001413215,1.35E-05
AGAP001171,0.000127909,1.50E-06
AGAP001172,0.005019341,0.000155265
AGAP001173,0.000320174,3.48E-05
AGAP001174,0.005203097,2.41E-05
AGAP001175,0.002233006,0.000117806
AGAP001176,0.000123478,7.26E-07
AGAP001177,0.000322649,2.93E-06
AGAP001179,0.001345036,9.92E-07
AGAP001181,0.000788813,0.000182196
AGAP001182,1.08E-05,0.000104847
AGAP001183,0.000301599,1.29E-07
AGAP001184,0.000596417,0.00095982
AGAP001185,0.001179795,0.000429201
AGAP001187,0.000238243,9.75E-06
AGAP001189,0.000424998,1.39E-05
AGAP001190,1.59E-07,4.75E-07
AGAP001192,1.19E-05,0.000104191
AGAP001193,1.15E-05,0.000148076
AGAP001194,0.003043716,0.000613312
AGAP001195,0.00016016,1.23E-05
AGAP001196,9.98E-05,5.86E-06
AGAP001198,2.42E-06,1.69E-05
AGAP001199,8.73E-06,0.000795838
AGAP001200,0.000871944,0.000282577
AGAP001201,0.000476449,0.00014003
AGAP001202,0.000150346,2.01E-07
AGAP001203,0.023216097,0.000199881
AGAP001205,5.17E-06,4.93E-05
AGAP001206,0.000144366,6.83E-05
AGAP001207,0.001328218,0.000449081
AGAP001208,3.53E-07,0
AGAP001209,0.00019384,0
AGAP001211,0.000331307,0.000100856
AGAP001212,7.27E-06,5.61E-07
AGAP001213,7.76E-06,0.000218557
AGAP001214,1.14E-05,8.63E-08
AGAP001217,0.000298074,7.72E-06
AGAP001218,0.000330198,1.80E-05
AGAP001219,0.001858341,0.001098657
AGAP001220,0.027417665,0.000256213
AGAP001223,0.000554423,8.36E-05
AGAP001224,0.000229728,2.26E-05
AGAP001225,0.000167081,0
AGAP001226,0.000156834,4.75E-07
AGAP001227,0.001981135,2.09E-05
AGAP001228,0.000190243,5.99E-05
AGAP001229,0.002580336,1.40E-05
AGAP001230,0.078672951,0.000948486
AGAP001231,9.17E-05,1.79E-05
AGAP001232,0.000693381,0.000289966
AGAP001233,0.00032304,3.75E-06
AGAP001234,2.35E-06,8.20E-06
AGAP001236,7.35E-07,0
AGAP001237,0.000364946,0.000172207
AGAP001238,0.035896705,0.0005858
AGAP001239,0.000216728,0
AGAP001240,1.05E-05,1.38E-05
AGAP001241,0.000760267,4.94E-06
AGAP001242,0.000530221,2.41E-06
AGAP001243,0.000454527,0.000282296
AGAP001244,0.036409021,1.46E-06
AGAP001245,0.032652705,8.04E-05
AGAP001246,0.049645807,4.87E-05
AGAP001247,0.000974582,2.56E-06
AGAP001248,0.069400729,0.001218341
AGAP001249,0.043579782,0.00036719
AGAP001250,0.015379216,1.47E-06
AGAP001251,5.47E-05,5.76E-05
AGAP001252,0.00077355,2.78E-05
AGAP001255,0.002656382,0.000772675
AGAP001256,2.78E-05,2.55E-06
AGAP001257,0.002505877,0.001128576
AGAP001258,0.000202473,5.75E-08
AGAP001259,5.69E-05,3.74E-07
AGAP001261,0.000372615,0.000106065
AGAP001264,0.00063343,3.36E-05
AGAP001265,0.012008128,6.77E-05
AGAP001267,7.72E-05,5.12E-05
AGAP001268,0.000654371,2.01E-05
AGAP001269,0.019744918,8.78E-05
AGAP001270,0.000894248,4.13E-05
AGAP001271,1.85E-06,2.54E-05
AGAP001272,0.012278858,0.000147727
AGAP001273,0.000243363,0.000129827
AGAP001274,0.016651355,5.24E-05
AGAP001275,2.28E-05,0
AGAP001276,3.11E-05,0
AGAP001277,8.10E-05,4.73E-05
AGAP001278,0.000829464,4.68E-06
AGAP001279,0.001564827,0.000241206
AGAP001280,7.47E-07,8.04E-06
AGAP001281,2.52E-06,4.65E-05
AGAP001283,0.000237147,2.08E-05
AGAP001284,7.01E-06,0
AGAP001285,0.000488191,6.90E-07
AGAP001286,0.000248736,2.99E-05
AGAP001287,9.03E-05,0
AGAP001290,6.64E-05,2.77E-05
AGAP001291,0.020708462,0.000269752
AGAP001292,5.16E-05,3.76E-06
AGAP001293,0.000441403,7.84E-05
AGAP001294,3.06E-05,1.29E-07
AGAP001296,4.87E-05,9.11E-05
AGAP001297,0.000215791,4.65E-06
AGAP001298,0.00472555,0.00060997
AGAP001299,0.000201848,4.33E-05
AGAP001300,0.005911822,0.001465621
AGAP001301,0.007274038,3.17E-05
AGAP001302,0.000414507,0.000228701
AGAP001306,0.001716652,0.000155782
AGAP001307,0.002260903,0.001230318
AGAP001308,1.60E-05,0
AGAP001309,4.84E-05,8.35E-07
AGAP001310,4.58E-05,2.14E-06
AGAP001311,0.002321462,9.34E-05
AGAP001312,0.023401854,9.03E-05
AGAP001313,2.45E-05,0
AGAP001314,0.000439041,4.09E-06
AGAP001315,0.023808119,3.82E-05
AGAP001316,0.018436295,3.25E-05
AGAP001318,0.000349991,7.34E-06
AGAP001319,0.00037801,0
AGAP001320,0.000268462,4.30E-06
AGAP001321,9.09E-05,0.000106631
AGAP001322,1.57E-07,4.95E-05
AGAP001323,4.89E-05,0
AGAP001324,0.00181119,0.00018067
AGAP001325,0.012295728,0.001958745
AGAP001326,0.000150534,0.00016977
AGAP001328,0.007347672,0.001254195
AGAP001329,0.009983146,0.000263625
AGAP001330,0.007168777,4.33E-06
AGAP001331,0.004254284,0.000104137
AGAP001332,0.000599762,3.17E-05
AGAP001333,0.000258275,4.03E-06
AGAP001334,0.000327146,7.79E-05
AGAP001335,0.004931982,1.34E-05
AGAP001337,0.001175887,1.85E-05
AGAP001338,2.93E-05,1.13E-05
AGAP001339,0.000102924,3.83E-06
AGAP001340,0.001613134,2.04E-05
AGAP001341,8.58E-07,0
AGAP001342,0.000296523,2.80E-07
AGAP001343,5.59E-05,0.000206533
AGAP001344,0.019551799,9.44E-05
AGAP001345,0.035424896,0.000107128
AGAP001346,9.32E-05,3.12E-05
AGAP001347,2.54E-05,0
AGAP001348,0.004095881,3.69E-05
AGAP001349,1.04E-05,0
AGAP001352,2.49E-06,1.18E-05
AGAP001353,0.000384649,0.000260853
AGAP001354,0.008892681,1.00E-06
AGAP001355,0.029218921,0.000408768
AGAP001356,0.000735425,0.000432462
AGAP001357,0.000412094,5.59E-05
AGAP001358,2.24E-05,9.95E-06
AGAP001360,7.75E-06,1.83E-05
AGAP001361,0.000106525,0
AGAP001362,0.000974212,5.29E-05
AGAP001363,2.36E-05,1.58E-07
AGAP001364,0.003681792,0.000451924
AGAP001365,0.000326392,0.000132156
AGAP001367,9.85E-05,0
AGAP001368,0.003494187,1.13E-05
AGAP001369,0.021747623,6.34E-06
AGAP001370,0.000419378,0
AGAP001371,0.000138988,1.44E-05
AGAP001372,0.01279815,0.000148194
AGAP001373,1.08E-05,1.40E-06
AGAP001374,8.76E-07,4.11E-05
AGAP001375,0.001416384,8.21E-06
AGAP001376,0.000111164,3.30E-05
AGAP001377,0.000242107,0.00053652
AGAP001379,9.13E-05,3.41E-06
AGAP001380,0.000402928,1.51E-05
AGAP001381,0.000174046,5.36E-05
AGAP001382,0.000828361,0.000107301
AGAP001384,0.001051405,2.72E-05
AGAP001386,0.008347367,0.000105488
AGAP001387,0.00972414,0.001448356
AGAP001388,0.002933107,7.45E-06
AGAP001389,0.000758301,1.08E-05
AGAP001390,0.000227322,1.94E-06
AGAP001391,1.53E-05,0
AGAP001392,1.93E-06,0
AGAP001393,8.98E-05,8.86E-05
AGAP001394,0.014994674,6.53E-05
AGAP001395,0.005183851,1.01E-06
AGAP001396,4.74E-05,2.68E-05
AGAP001397,8.13E-08,0
AGAP001399,0.000229737,0.00010778
AGAP001400,0.000284145,0.000152828
AGAP001401,0.000285568,3.31E-05
AGAP001402,0.000123972,4.49E-06
AGAP001404,0.00033284,1.34E-05
AGAP001405,0.000207244,8.99E-06
AGAP001406,0.000499869,1.47E-06
AGAP001407,0.002547697,1.22E-05
AGAP001408,0.022798947,0.0002287
AGAP001409,0.000114631,0
AGAP001410,0.007491949,1.16E-05
AGAP001411,0.01042749,4.39E-07
AGAP001412,0.000149868,3.83E-06
AGAP001413,2.77E-05,0.000494995
AGAP001414,2.37E-05,4.61E-06
AGAP001415,0.000352041,0.000108387
AGAP001416,0.002084588,0.000156477
AGAP001417,4.65E-05,7.69E-06
AGAP001418,1.30E-05,2.01E-07
AGAP001419,0.020932339,0.000149858
AGAP001420,0.000255677,1.31E-05
AGAP001421,0.000149258,3.17E-06
AGAP001422,9.88E-05,0.000117575
AGAP001423,9.95E-06,9.09E-06
AGAP001424,2.32E-05,8.79E-06
AGAP001426,0.000156475,3.60E-08
AGAP001427,0.015370415,6.41E-05
AGAP001428,0.000578049,0.000160601
AGAP001429,8.36E-05,3.97E-06
AGAP001430,0.002377096,7.06E-05
AGAP001432,0.000123803,8.90E-05
AGAP001433,0.043224945,0.000151675
AGAP001434,0.000548526,7.70E-05
AGAP001435,0.002005731,2.77E-06
AGAP001438,0.001757401,1.20E-05
AGAP001439,0.000285454,2.95E-05
AGAP001440,0.008615432,1.77E-05
AGAP001441,0.000287838,7.41E-06
AGAP001442,0.000498147,6.11E-07
AGAP001444,0.035215769,0.000111736
AGAP001445,0.021892552,1.07E-05
AGAP001446,0.005518118,4.30E-05
AGAP001447,0.000108921,2.23E-07
AGAP001448,9.15E-05,1.32E-06
AGAP001450,0.000113215,2.84E-06
AGAP001451,0.03375639,0.000253561
AGAP001452,0.00054733,8.81E-06
AGAP001453,0.000399707,4.28E-05
AGAP001454,0.000387033,2.63E-05
AGAP001455,0.014688856,4.07E-06
AGAP001458,0.000226613,3.18E-05
AGAP001459,0.015126793,0.000430314
AGAP001460,0.003060199,2.88E-05
AGAP001461,0.001269525,1.31E-06
AGAP001462,0.000218424,0.000102835
AGAP001463,9.45E-05,1.09E-05
AGAP001464,0.008094731,3.89E-05
AGAP001470,1.43E-06,4.03E-07
AGAP001471,0.000766787,3.68E-06
AGAP001472,0.023415574,7.28E-06
AGAP001473,2.50E-08,0
AGAP001474,0.001170529,0.000262935
AGAP001475,0.000226399,0
AGAP001477,8.15E-06,9.47E-06
AGAP001478,0.001692076,2.13E-06
AGAP001480,0.022395853,5.71E-06
AGAP001481,8.41E-06,0
AGAP001482,0.000436772,1.18E-05
AGAP001483,0.011354018,5.42E-06
AGAP001484,0.000259569,4.75E-07
AGAP001485,0.011414239,1.65E-05
AGAP001486,0.007380757,0.000288355
AGAP001487,0.000295891,5.47E-07
AGAP001488,3.63E-05,4.89E-07
AGAP001490,0.001282273,0.000111593
AGAP001491,0.000912199,1.00E-05
AGAP001492,0.000157258,0
AGAP001493,0.001586906,0.000198507
AGAP001495,0.047861374,0.000287411
AGAP001496,1.35E-06,0
AGAP001497,0.000407621,0
AGAP001498,0.008752324,4.16E-05
AGAP001500,1.31E-05,0
AGAP001501,0.000109058,0
AGAP001502,0.000382414,5.29E-06
AGAP001503,1.88E-05,4.43E-06
AGAP001504,0.000942296,7.71E-05
AGAP001505,0.001303336,0.000418271
AGAP001506,0.000912395,0.000167292
AGAP001507,4.20E-05,0
AGAP001509,0.012196835,8.45E-05
AGAP001510,0.030138309,0.000584714
AGAP001511,0.000135235,0.000468656
AGAP001513,0.017915607,0.000226711
AGAP001514,1.27E-05,3.68E-06
AGAP001515,0.000527463,0
AGAP001518,0.00329778,0.000126893
AGAP001519,0.000198112,1.81E-05
AGAP001520,8.20E-07,0
AGAP001521,0.001174455,1.89E-05
AGAP001522,0.000506977,0.000260187
AGAP001523,3.04E-06,0
AGAP001525,0.000323863,7.09E-06
AGAP001526,0.000342687,1.66E-05
AGAP001527,0.000171286,0.000276735
AGAP001528,8.37E-05,8.20E-07
AGAP001529,0.000156145,1.30E-06
AGAP001530,1.25E-05,3.88E-06
AGAP001531,0.001381994,5.19E-06
AGAP001533,1.13E-05,1.06E-05
AGAP001534,0.000378136,0.000727169
AGAP001535,0.013809532,0.000114615
AGAP001536,0.021186817,8.53E-07
AGAP001537,2.38E-07,6.73E-06
AGAP001538,0.000481003,9.24E-05
AGAP001539,0.00083352,2.74E-05
AGAP001543,0.026649398,0.000320823
AGAP001545,0.006494372,7.77E-07
AGAP001546,0.000617069,5.75E-08
AGAP001548,0.014357336,0.000104996
AGAP001549,0.000434489,0.000261695
AGAP001550,0.000457174,2.43E-06
AGAP001551,0.000718964,0.000240063
AGAP001552,1.95E-06,3.86E-05
AGAP001553,5.27E-06,3.23E-06
AGAP001554,2.22E-05,1.12E-05
AGAP001555,0.003760692,7.25E-05
AGAP001556,0.000273968,7.19E-08
AGAP001557,4.67E-05,9.49E-07
AGAP001558,4.52E-05,0
AGAP001559,9.92E-06,7.77E-07
AGAP001560,0.003549748,4.80E-05
AGAP001562,0.002110184,0
AGAP001563,0.000140277,0
AGAP001564,0.023467257,0.001145041
AGAP001565,7.15E-05,1.68E-05
AGAP001566,0.000384033,0.000132838
AGAP001568,0.00043448,0.000104955
AGAP001569,0.006363167,0.000416823
AGAP001570,0.000382359,0
AGAP001572,9.09E-05,3.48E-06
AGAP001573,1.11E-09,0
AGAP001581,0.003457695,0.000152269
AGAP001582,5.68E-05,5.71E-05
AGAP001583,2.20E-05,1.30E-05
AGAP001584,0.000359307,4.79E-05
AGAP001585,0.003323022,0.000664974
AGAP001586,1.81E-06,0
AGAP001587,2.47E-05,0
AGAP001588,1.70E-06,0.000214126
AGAP001589,0.00035117,0.000248912
AGAP001590,5.09E-05,1.47E-06
AGAP001591,0.00601461,0.000103259
AGAP001592,0.000305875,5.43E-07
AGAP001593,0.000139855,4.78E-06
AGAP001594,3.49E-06,0
AGAP001595,0.012808032,7.93E-05
AGAP001596,0.000621102,0.000186783
AGAP001597,0.006354103,4.10E-06
AGAP001598,0.011351371,0.000231835
AGAP001599,0.025436209,0.000101878
AGAP001600,2.17E-06,0
AGAP001601,2.23E-06,0
AGAP001602,0.00015315,3.06E-05
AGAP001603,4.84E-05,0
AGAP001604,0.00033309,0
AGAP001606,1.12E-05,0
AGAP001608,7.87E-05,5.07E-05
AGAP001609,0.003375507,4.31E-08
AGAP001610,1.16E-06,2.08E-05
AGAP001611,3.82E-05,7.19E-08
AGAP001612,3.70E-07,0
AGAP001613,0.000169922,0.000207842
AGAP001614,3.96E-05,1.15E-05
AGAP001615,0.000397692,4.39E-05
AGAP001616,0.000625676,5.21E-06
AGAP001617,0.001310798,7.95E-06
AGAP001618,0.03587969,0.000257445
AGAP001619,0.002212081,1.18E-06
AGAP001620,0.000474611,0.000183994
AGAP001621,4.68E-06,0
AGAP001622,0.000441642,2.20E-05
AGAP001623,0.000375208,0
AGAP001624,0.000266101,3.85E-05
AGAP001625,0.003730964,1.56E-05
AGAP001626,2.04E-08,0
AGAP001627,2.84E-05,1.70E-05
AGAP001628,1.99E-07,0.000188731
AGAP001629,0.000106146,9.14E-06
AGAP001630,0.014730792,9.55E-05
AGAP001631,0.001495551,0.000163707
AGAP001632,0.009229336,0.000106663
AGAP001633,0.001268509,1.10E-05
AGAP001634,9.52E-07,0
AGAP001635,4.64E-09,0
AGAP001636,7.26E-06,0.000160526
AGAP001637,0.000484689,4.42E-05
AGAP001638,7.58E-05,1.06E-05
AGAP001639,0.003978696,1.44E-08
AGAP001640,0.000241388,1.48E-05
AGAP001643,0.002838737,1.97E-05
AGAP001644,2.52E-06,7.04E-06
AGAP001645,0.002037816,0.000179849
AGAP001646,0.002228814,0.000205632
AGAP001647,8.81E-05,0.000122997
AGAP001648,6.23E-05,2.01E-05
AGAP001650,6.12E-06,1.71E-05
AGAP001651,4.63E-05,6.89E-05
AGAP001652,4.46E-05,1.50E-05
AGAP001653,0.012962016,0.002611674
AGAP001654,0.000212531,2.28E-05
AGAP001655,0.000404065,8.98E-05
AGAP001656,0.000336525,8.41E-07
AGAP001657,0.050715366,0.000119151
AGAP001658,0.000206606,2.04E-05
AGAP001659,0.066790154,0.001304613
AGAP001660,0.015658172,0.000325909
AGAP001661,0.000595125,0.000415561
AGAP001662,1.75E-06,1.18E-05
AGAP001664,0.055740375,0.00055482
AGAP001665,0.083693193,0.005771114
AGAP001666,0.000856399,0.000108903
AGAP001667,0.086376823,0.010020822
AGAP001668,0.000305157,0.000278085
AGAP001669,0.032773598,7.21E-05
AGAP001670,3.59E-05,9.76E-06
AGAP001671,0.005395428,2.21E-05
AGAP001672,0.002547264,9.40E-05
AGAP001674,0.000211084,4.15E-05
AGAP001675,0.000162749,9.83E-05
AGAP001676,0.030835141,3.72E-05
AGAP001677,0.001019464,6.31E-05
AGAP001681,0.000250411,6.90E-07
AGAP001682,8.76E-05,8.84E-07
AGAP001683,0.006718043,0.000618776
AGAP001684,0.000665712,2.29E-06
AGAP001685,0.000534488,7.52E-05
AGAP001686,0.000257831,0.000131956
AGAP001687,4.16E-05,5.23E-05
AGAP001688,0.000310456,0.000572882
AGAP001690,0.004355581,0.000404169
AGAP001695,0.000156167,1.40E-06
AGAP001696,0.005331351,3.38E-05
AGAP001697,0.011366135,0.000190595
AGAP001698,0.002264957,0.000283786
AGAP001699,7.85E-10,0
AGAP001700,5.90E-06,2.88E-07
AGAP001701,0.011869061,0.000487754
AGAP001702,0.0003293,4.38E-06
AGAP001703,8.21E-05,4.72E-06
AGAP001704,0.000452789,2.39E-05
AGAP001705,0.02088261,2.08E-05
AGAP001706,1.02E-06,1.04E-06
AGAP001708,5.75E-06,4.50E-05
AGAP001710,4.38E-05,0
AGAP001711,0.009373519,0.000164946
AGAP001712,0.002920689,0.002182736
AGAP001713,0.005754563,0.000989734
AGAP001715,0.000206851,0.000345243
AGAP001716,0.002825853,0.000196497
AGAP001717,3.64E-05,1.63E-06
AGAP001718,0.000489414,0.000235478
AGAP001719,9.66E-07,0
AGAP001720,0.000147023,2.69E-06
AGAP001721,9.50E-05,5.25E-05
AGAP001722,0.037846772,0.000213648
AGAP001723,0.004776487,6.94E-06
AGAP001724,0.000512369,0.000603645
AGAP001725,0.00026946,2.44E-06
AGAP001726,0.003218959,4.63E-05
AGAP001727,0.00159869,4.03E-07
AGAP001728,0.000807275,1.25E-05
AGAP001729,7.02E-06,4.97E-06
AGAP001730,0.004308516,5.13E-05
AGAP001731,0.000180151,1.25E-05
AGAP001732,1.19E-05,6.18E-07
AGAP001733,5.30E-05,1.56E-05
AGAP001734,8.26E-05,1.14E-05
AGAP001735,0.000366887,0.000137477
AGAP001736,7.77E-05,0
AGAP001737,1.79E-05,1.48E-06
AGAP001738,1.11E-05,4.17E-05
AGAP001740,0.000191286,1.43E-06
AGAP001741,0.010544726,2.61E-05
AGAP001742,0.00050469,5.58E-05
AGAP001743,0.000118001,4.53E-07
AGAP001744,0.000208007,4.32E-06
AGAP001745,0.000107414,1.14E-05
AGAP001746,0.00017076,4.89E-07
AGAP001747,0.000861445,7.98E-06
AGAP001748,0.043688891,0.000172189
AGAP001749,0.000417096,3.03E-06
AGAP001750,0.005753381,1.45E-06
AGAP001751,0.005830695,0
AGAP001752,0.000222702,8.26E-06
AGAP001753,9.36E-05,2.01E-07
AGAP001754,0.000400101,2.00E-06
AGAP001756,9.46E-05,0
AGAP001757,0.002149929,0.00088217
AGAP001759,0.00020694,1.72E-06
AGAP001760,0.000204565,0
AGAP001762,3.11E-05,0
AGAP001764,0.028580967,0.000374955
AGAP001765,0.000429541,0.000620122
AGAP001766,0.001177943,2.73E-05
AGAP001767,2.43E-05,0
AGAP001769,4.48E-05,3.01E-05
AGAP001773,0.015871827,0.000346533
AGAP001774,4.22E-06,6.19E-06
AGAP001775,3.59E-06,0
AGAP001776,0.002896698,4.17E-05
AGAP001777,3.05E-06,6.75E-06
AGAP001779,0.052087145,0.000620395
AGAP001780,0.00911504,4.86E-05
AGAP001781,3.15E-07,0
AGAP001782,5.78E-05,1.98E-05
AGAP001783,5.86E-05,1.44E-08
AGAP001786,0.000571228,0.000169678
AGAP001787,0.000570043,5.55E-05
AGAP001788,0.000539349,3.50E-05
AGAP001789,0.003300524,0.006802011
AGAP001790,0.000204184,0
AGAP001791,8.94E-06,3.74E-05
AGAP001792,1.60E-05,5.32E-07
AGAP001793,8.33E-05,3.06E-05
AGAP001794,0.003932357,0.000461856
AGAP001795,0.000209154,8.86E-07
AGAP001796,8.99E-05,6.94E-06
AGAP001797,0.024265942,0.000266754
AGAP001798,7.16E-06,4.75E-07
